Temperature_C,Rainfall_mm,Humidity_%,Soil_pH,Sunshine_hours,Fertilizer_kg_per_hectare,Pesticide_kg_per_hectare,Crop_Yield_tonnes_per_hectare
25.934205586865595,180.07692522594832,82.2059324340558,5.586825065709638,8.348305738741168,111.06597336884414,4.578511406975835,4.419356090228291
18.69708911051054,243.07959793390984,31.27616465102323,6.766302751188045,4.653802765974226,59.90147662103624,3.3784863684277537,6.507266915870833
34.39169255529117,180.04087527799834,82.48210036105196,7.402806684413314,7.666405132229252,102.3230800954219,2.847996448361198,8.430439123867801
30.50265646722229,263.04537507963505,61.73622804163272,6.703223640292663,7.877570297040376,66.64971481869722,5.34735727803001,3.0971879052219453
33.78997883128378,187.9767096936214,86.34406191077377,7.13837771885358,5.326196321306206,171.23528150138333,3.416803804608466,6.64559267643428
32.89654700855297,190.23449288384657,77.92699414641993,7.268412926696816,11.565585176002259,192.1532038946706,3.587154984075251,6.044070083118911
26.957999576221702,269.1634006645862,89.87604663200025,5.956159543897865,10.799802971845295,60.84747128869079,6.910804571271013,3.1526302881055965
33.437484700462335,150.87071655309927,51.04270892710261,5.924089679816453,9.352178698632866,193.2672810937552,9.71683598529903,6.991987884231859
16.76985004103839,83.50380711266018,76.0312973358676,6.721961977701984,7.698364488004858,128.38648990051178,6.432734805034376,4.189123342886173
18.919657248382904,57.195669078334745,54.11585481655453,6.322056939613409,7.294124332676068,94.93485169308109,1.6928152035846966,5.9026745483521
15.90454577821076,238.78431391840476,58.79253721823453,7.17972260573344,9.207787737207633,61.52931129142453,1.680252524686603,2.658178594216495
21.506606615265287,205.07738783836618,67.6503277931022,7.300046246796022,8.363454955255243,125.09364021056267,9.562808987610094,5.676672457708984
22.77354579378964,226.01994202480589,82.42062685118032,6.206842758605436,4.498184847055085,169.1773316736123,3.6756171127660027,4.451707744342563
20.426980635477918,103.24104037722768,89.04500815195772,5.973741117948964,8.100021190162654,156.06297159000474,1.828602874742279,8.579049689482835
31.57475018303859,84.09286889669244,76.0964048318711,7.061051030487723,10.451228937862716,57.53390171959607,6.391401284353434,2.4558298159789462
22.135066533871786,53.63616641697048,55.066006930040025,6.049612071096272,7.6739190207756645,60.93527530518553,6.612839004612395,5.3488581993466395
20.618690193747614,137.64688970164923,55.281420136624206,7.1452286370273566,4.415652620434147,110.43099239489557,6.836543381068194,5.667451393051504
25.853921663164968,197.47942171365827,74.25493809533349,6.347476507297525,10.290225595072265,94.29357410719149,3.4066182507178717,7.80004861039295
17.818484499495252,148.0610112749331,44.32662874609814,6.835099798582941,5.610910257087795,84.85764845840717,1.1359961579302753,6.594300600721688
31.043939615080795,159.36873050593226,36.62844678788368,5.691070627669337,6.06896667910431,92.15067483630705,9.685138325090247,7.337698697553448
16.491012873595416,276.0396736234371,51.27732945844659,6.747718649353146,5.317650827458367,170.5224114945327,3.2580374112199224,8.216394285214049
34.73773873201034,137.06386675582507,47.2343394992449,6.403535357474459,6.64172051897198,189.3842080447781,7.084236592472927,8.89762378926551
30.444895385933147,178.4973722899527,47.778487227359406,6.673216926350948,10.05401204550908,110.76540417913496,7.3596688289083865,4.511003973779764
18.974313630683447,245.91325318528578,44.0164650629946,5.836028415489727,8.155086876031499,185.91665031987455,6.490066753715372,6.304181642911224
15.110442342472048,149.13569558031753,32.525591378181716,6.973747489888364,5.6390501932057004,98.2243551871823,3.816166547922834,8.720864627513599
31.309228569096682,205.52167505696838,31.072436084004828,7.225594155086457,11.022640625216326,121.46554795156874,3.439866283876592,9.915609047720451
29.137146876952343,265.59092718668626,89.26334338416189,5.933479600181551,11.036654839612233,83.90434967239996,6.379014544324328,9.116154488350105
29.580143360819747,287.3801559144105,55.66638802415174,5.691429111040323,10.964627400368055,146.07140632637658,8.794860702505224,4.971738100995014
30.425406933718914,86.76837023225949,53.0595988295809,5.547277172092673,5.910369691052314,196.84716727622134,9.52060356031056,3.5613321377492033
16.480893034681806,281.64690629037364,70.77883696158419,6.7839430008865325,7.609914753447905,140.5239644065068,1.9531522396338188,5.91514029925271
22.169314570885454,173.02907326988455,43.09523327190385,6.714188072177562,11.879917249127,103.67211261703233,2.3934575133794787,7.933131614688338
17.317381190502594,114.56109707473959,86.99767103701352,6.59339482542814,10.176099810479922,147.17261689857924,9.502626329047716,5.940552566026381
32.26206851751187,164.78393905956534,77.18070086493313,5.963894192231951,4.2173393698044785,68.43810176980813,7.628817055013133,5.865446906509348
27.46596253655116,295.00814382136923,35.36466013873557,6.281811991811029,4.521636730083936,183.2988620398098,8.946944423467958,8.705843368654405
21.617960497052984,173.1545234982174,55.0548465470957,6.6889526703723465,7.711451014498662,125.46259261697546,2.8236937072180885,4.891230232537491
16.27116700572047,132.18790257187703,82.74709845372988,6.493533717718339,11.273761646892481,117.4024613059463,6.288272839984617,8.878357398493165
21.219646434313244,208.35021357918146,86.68392133748462,7.475571040429775,8.309614383621714,137.8797182680279,7.310256349757263,5.254438407613788
21.503666440534943,110.03640469454827,58.044090674992184,5.772879505113466,7.982500064274322,143.71757941841037,7.121006969022754,4.625864845426715
29.59212356676128,68.96583202716599,66.80468335264246,6.890289108095187,4.843789599653045,60.76637093397696,4.673365217800283,5.631919289597592
27.751149427104263,82.2199304776623,40.02203676552451,6.308637536208584,9.254240837794352,152.39258318351034,1.1385540252217763,8.099575669398948
32.744254851526534,82.01145973944311,89.4701175682186,6.356399229851229,10.576825284801803,86.28975204732944,6.246334511238368,3.0080162229119543
24.444298503238986,87.9756733780736,43.90030208300661,6.935195531316353,7.043360060060499,157.09289487598846,3.2779138526164786,3.571353726976139
17.391884918766035,84.70679316235254,86.56390644810753,6.8848723026487395,10.20489480740262,173.3802191576295,5.052288215286013,9.611558605304737
29.2648957444599,210.21868620080366,68.97879893954212,7.482511987404377,11.715813231206493,170.59377613287805,9.618229135754357,3.403933019050859
30.21570097233795,95.47002109978621,66.46420769273155,5.7567885789082505,5.630131673021513,132.87514511118337,4.591317858781912,6.541818543448437
26.225543951389923,136.4168208309658,60.76131066099052,5.7082192987683325,8.18663704955793,128.02548384661267,8.55821445997984,6.634515733295503
30.41934359909122,274.19710247650295,43.84018870306552,6.948677634257482,6.297103664676604,71.43139420091175,2.6968654517432604,5.916995696401958
24.875911927287817,168.4904100657181,40.591681920330494,6.656773834012818,10.342835352270715,166.30192256047036,7.052144482225259,7.157961988614549
25.45465658763988,216.8894346302568,43.22917254421052,6.0483213331196115,8.620746927049261,90.71140706700716,9.793062589950491,3.8386138063809474
23.550820367170992,93.07996780040746,41.18629572865527,5.658838737977973,9.07665934040243,124.50431342269198,1.917037907856431,6.421298142213986
15.508382534881903,98.0722547021677,76.7750684140052,5.671316499192861,10.383313276927153,92.64111393912751,1.074879480044728,4.977386041975177
17.157828539866088,60.21715406661971,51.0075155500038,7.288381749328236,7.167763781299639,70.07425444995397,4.902245133693529,7.293338077033512
15.628583713734685,92.23376576804114,33.47056059380378,5.883734649437486,11.320720547256347,144.4336545337605,1.8336293474623049,3.1297883469851957
27.72820822527561,119.64758475798966,88.14615780844868,6.146743124231041,8.26423093796912,58.14980522343558,7.7354591470860825,6.56701933471581
21.287119621526536,94.2526210691867,83.02715309780554,5.953312804453976,5.263638582682784,162.29678511893002,9.23093797463703,3.4821628430665896
25.171413823294056,72.1756334392639,85.66513699171279,6.209992611663875,9.56719294535042,97.6380192891675,4.90618875437883,4.229144504920291
33.15132947852186,80.1589677751502,89.69446935878611,5.638847685492187,10.346090803506035,50.0202039506728,3.3284047793989684,3.749678402588666
19.9858445829775,165.19469200818145,40.433714953169236,6.538119581816541,6.534093416540213,126.66937088558447,4.909629871059488,3.462702238950537
23.207658460712594,101.58342960144813,53.77452113415953,5.63522512718443,10.857434055990023,57.02778627914047,7.511030360650009,8.605687612485337
30.111022770860973,141.06746526201886,75.49430854224548,7.100713015644724,11.249146038126131,91.42543367313492,1.0814874542233388,4.285660541287123
19.57596330983245,175.85431771371424,71.76123708322754,5.967424163820866,6.215235899022471,156.04647311835743,6.305085905362275,9.416990254915595
16.53959819657586,222.59870715734132,39.233754380391304,6.580023829209021,11.868171781721777,59.40344324327988,6.519625163986412,9.759412202761528
20.79502905827536,59.828034960274735,78.94998749943707,7.260158175122917,5.125692224390067,175.90077385340035,6.73919422206342,6.570083759496779
18.22442574508009,249.85259972726067,43.46643431019964,6.801754738094388,5.61612534721992,50.572988398787466,3.178198719827895,3.144008981325811
33.59395304685146,206.97509737272694,43.42905688935738,6.565915573102671,5.473798713904209,87.02358038028534,7.426474510403141,4.99638594703665
31.16240759128834,70.43975798721797,62.218465373604815,6.148667506230751,11.151917680062963,161.13560842281072,1.8225233769859877,8.381858106785712
27.66807513020847,268.3946560266943,65.57639609050219,6.166003826116396,9.234340418599695,97.44052245939602,2.7934330282012074,4.939125829576564
32.429211803754356,280.2181001329533,64.80517247026867,6.83897391039638,5.216834265778183,65.28385820990204,8.897230419890338,2.69613774642231
31.07344153798229,65.26948996371594,35.489210243865294,7.488278722442335,7.522587346946792,104.03508782006418,7.648508356539097,6.4542792874255035
18.731401177720716,119.21941203680093,82.64765175782281,6.823678379698757,8.922384200558415,90.55899295767884,1.1237099861021074,8.760966811968277
32.85117996979956,251.55031994826533,45.93600255532236,6.61556683474005,4.667712679915066,176.40678532408322,3.235386343328202,8.367411097148018
25.786844838313016,237.0649225959146,37.77089527696825,6.961301020478492,11.05933094725871,97.00218763777147,2.929658346938481,3.400985121042826
31.14880310328125,96.13025483909433,83.32488479213863,6.430411224567436,10.428828283532281,168.33987076640108,3.437256952332753,7.382116915299734
32.92182599846986,102.33733083417758,87.3390898937852,5.62028468520157,8.041654188613105,183.7808217216102,3.2280379325189776,3.764034107485177
21.360069499437277,142.6180256978455,81.72765703592704,6.62459363175582,11.737012922073363,115.07261293647943,1.5627366616856118,3.745660276417378
17.201038490553536,171.13074629775534,78.57096448349269,7.415250569010761,7.342087834200798,186.4914715781588,5.130464649371383,8.99257418644148
19.558703250838832,204.563692882574,69.3145188383413,5.8506058847153195,11.872882552291983,106.59770809447892,7.594601273075487,3.9973516219218412
23.542155772525128,142.2284098924431,63.05144223654836,6.8800097816413315,9.343359990429017,194.61176247351622,6.4605855224569275,4.1059787721440895
31.36029531844986,165.63367903328697,35.21920559468461,5.901867377318113,9.077370186031532,63.39342867883594,7.055845017382718,2.0052271260903964
32.21461166512687,236.86773453343915,54.50719278424192,6.571655368946162,5.32763916236628,153.0528899754864,1.7303426068261523,8.965352273004141
15.139042610623815,59.170800722649474,52.36131102073884,5.693352899293439,11.055422066437153,124.0721060685393,9.563416391591085,8.340758505673078
25.214946051551316,113.10923608600518,45.585227025619574,6.40074187251637,7.419917503364921,108.14732081834705,8.546426504587224,7.018631480725424
23.348220062975578,228.3373964711381,73.40520682131509,7.012326657790492,5.297867246259835,144.90678181229015,8.245812866460964,8.002126111510737
19.442156209414605,273.80170942179984,59.75254410472625,6.195143048477965,4.100860159806072,155.57856374514967,8.406854245375907,3.2163885393959344
17.397307346673657,177.9193605289165,34.862772954458876,6.829823448974436,8.47804546910706,50.654490447546365,9.394394573194852,5.6665887567006035
21.75230342807256,183.0283713163289,43.21099211698868,7.090899921579458,8.219196976981411,75.0429633120798,5.898285695023279,4.809755098790247
33.858194078250385,76.79300283494402,70.99552581957576,7.354355638958905,9.754828978953269,156.9569075951478,2.8025381608086333,2.750212210056132
21.464058640415104,161.85309170586368,34.56785156941801,5.969284163710907,11.122064424142417,149.95781203673096,6.551052470672871,5.889043881719393
25.37581243486732,183.15431661375578,81.07241484292612,6.298631831618616,4.635252677144236,194.9071257693016,7.685933443011451,9.365917202741084
29.060379177903556,110.61762590868241,59.70879162083846,5.804832026660835,9.8519719227229,164.15566853761743,7.6412565401862285,2.320472952405556
22.27259204758588,117.31080773734524,58.83519463959888,7.484967004316751,5.499295552780658,192.6159061597007,5.693041217501921,4.331687307950351
34.435641654419214,144.32104077615566,65.54446707957106,7.354001935848591,10.865416425257312,155.38107523022103,1.6161284740022026,3.6603274896456277
34.24894589884222,55.01779944443159,79.48085795550895,6.579914260561119,10.55250811089325,94.70783129591646,4.34001644587115,3.9051732293255705
20.035645916507285,130.51979139579458,50.86855247413158,7.1840665887528425,8.326350039884355,65.80473833762846,9.286899476170216,9.267476415035002
24.94497011784771,102.86200174913617,70.68096915354381,6.541915954544084,9.681942388986492,167.27357950174036,6.260040187816834,5.744552433874321
21.017566196335395,131.87433804447866,63.94391783974746,6.74717137600552,6.514800905469987,146.6223832213874,5.84498748930142,5.73039530351855
20.696809887549353,79.9405329548128,46.02169621016528,5.6782488642320335,7.769343191462517,57.227901858994436,3.419681629439742,8.084605139642258
15.737738947090655,272.6318201849738,82.71779918130949,7.010540840993616,10.573095181683772,104.00756988514675,4.31604027924921,3.2359376320394064
27.191286679597937,198.39811338851217,77.8455612964157,5.75542696727047,7.674121577385711,193.51997232264293,9.058114802378523,5.898122832800406
25.05358046457723,219.7755797861224,69.50711007950554,7.152135260505057,6.862386122603534,125.06017185653019,6.998167427741522,5.439881712968478
16.029575024999787,247.29280965183457,81.03490374565452,7.064056175340772,7.953699578002399,114.9093704029557,8.086483240770995,6.775285524373249
20.57292928473223,174.6105497322643,82.03765205758813,6.917489395485953,10.625994019497746,118.6549407738941,5.089108807608897,9.996461626003509
33.165317719333075,71.73007202185592,72.50177860290208,5.572320761049524,6.681664378966982,81.33240860077456,6.672224975105421,8.155591152656378
19.79123781333945,184.27663545463693,80.22079970182033,6.106256711890657,5.39009274508595,105.30607562971929,3.2354524786888677,5.1829256241394175
17.897897441824462,196.71027950521977,71.84828770015702,6.026225139821686,9.696112162646246,105.47198839807649,7.349147472551376,8.620424418192375
24.78905520555126,236.3598685460825,70.80844630561802,6.220272814943038,10.607825701664655,57.85325302812086,4.8484120033300355,3.3656669064998415
34.71300908221201,157.91488655741983,67.11668269291106,5.675285493527677,4.805099828188267,165.13514427768774,4.98290963333271,2.243709490471681
19.84110543023001,81.89507569889093,75.16299837345846,7.373915646062126,5.918992902047558,112.47566478558184,6.843900921191935,3.6355869797141844
28.442710948117572,120.94397644968112,39.51630631758442,6.607604481424753,5.135775918087951,173.32698302246348,9.42652559322034,4.723292448914077
30.23239230657435,140.77057409965877,82.85224555193571,6.111048621316047,6.783531292657333,177.55220016798432,1.5760571194775883,6.084646059676479
19.752750879847994,211.4793103329003,82.31061166471392,6.293963034148566,7.602807831243301,81.79910820479871,8.422689136123068,6.921033124329599
29.56432697223719,192.69457616722798,31.75483698207355,6.394405081009671,9.99061069570645,148.6030223255193,3.631447993709738,9.284845737715374
22.355662654385064,139.02418147446156,79.54900503388576,6.701188666721235,9.209180679053393,120.84227062444725,4.9952750905574,6.078832076403661
27.64611661187159,296.62881219824493,37.73219204840671,6.5313588553929955,8.967428539827448,182.02351068822276,1.1972199589750807,6.010205157005835
27.670594215217896,201.4437048392218,50.10713125554851,7.338783946428835,6.818999572877235,82.36110187646813,3.7094147005088174,2.401944078583857
25.71549368149517,109.30669793399862,74.61049537749646,6.49392696581166,10.731580424678079,151.67198004650663,5.523681183671174,2.2792924212497905
16.805795401088165,75.44561815510093,39.64559376289849,7.484316029646625,7.7702973391853165,141.1628183379084,1.505584696126951,6.4092796953309765
31.70604991178476,88.21478479608301,79.07802144714373,7.202849915490192,11.832839504121235,94.29522163577491,5.419861564448486,5.505428905986756
21.415601299434716,111.48943209612703,79.92805067746451,5.917021028714672,9.073137106365895,70.49013554767589,9.343995659725845,8.713443159842388
18.730370207997083,90.17034331488892,60.44806402565017,7.3611904292878325,5.010117932516022,147.7459640715915,1.948538962970247,3.2854366776947614
15.815502831095278,96.64175601282645,30.383152303010014,5.732732795770952,9.409420496603472,160.7896187198496,7.879966552679539,2.199773296936397
26.817858863764837,121.27379217346177,47.22228799049476,7.134899416982384,6.600832123453592,97.3441015645025,4.687039480383934,5.592310143441007
28.55128723684565,93.34339882368872,67.01561510254453,6.26124658695316,9.49061757348878,146.72489060334706,6.896563430719042,3.89982845401806
15.331756578557123,274.1913561566063,88.87117068164541,7.255948640890139,4.557129185299246,109.2696361417255,3.342129381867064,2.3969149867106996
25.24186116598562,70.05843641541055,67.9088116210001,7.236113380214901,5.399051497407675,156.98103249239267,2.4354303628722245,7.796786294781032
19.529915503958758,181.12784739256367,45.588214863849586,7.111850800235242,10.84589807124629,79.88229123410797,2.444163528441038,2.89274399965798
27.903455808188998,152.5992067474154,68.04034218597668,7.080060872614123,5.817436456188119,183.53225039542616,1.634427510788302,6.8665560000621735
18.487328580099827,295.59465422715164,62.39912278295133,6.109358278196082,10.696329001943521,93.11143946983697,2.670820344111187,4.248398001335113
28.81875476204932,78.00972554201309,76.79072370906862,5.661838566102505,6.2342087076352835,105.16789816342293,6.977974464900714,3.387968402840176
22.734706926010748,149.4638997614354,36.4188383296175,6.3059603575303225,9.14305528046966,58.71379281205247,8.935215506591572,5.03801218335454
33.73459977473469,292.3676083188422,75.66167415012168,5.847049029973017,9.553204588078648,66.72683184819147,8.327131170320456,8.41156620978363
17.750418882919867,266.37678147349504,62.47599472056662,6.889902177804924,8.101238025160423,127.37928540684922,7.166208788870357,5.1367486152365815
21.82132702100517,254.26801773731998,87.77952023153968,6.192199453075571,6.44248541357385,90.13890150919573,1.9938867706999241,8.006157193688445
17.269470424811782,114.47570676123496,50.51232996232116,7.45122040171983,5.701155010968769,175.32203386132915,3.6026870166635483,3.0038903743932055
33.49387236557126,92.72189684751646,67.9573135880369,6.781944154690664,4.26551483649941,52.204008298243075,3.7882618779022206,8.182171357320634
32.54678706761962,217.16080498110776,85.92168633060105,7.144961127268722,6.4315712099257905,106.86410730079044,3.249612517578591,3.895466599253189
20.15883255430311,282.34399728189646,36.15058367944076,5.765049345483697,9.225302324250265,100.6018320153639,5.635050937387508,7.419145039110982
28.19968092068358,189.19072325348245,86.23370923418707,7.224028964545245,11.506438547587862,52.899144637640156,5.819984333917053,6.526252438727971
31.344444004024318,192.90317236747495,71.27314333804881,7.345514381026788,10.969635858104416,68.65525985007653,4.211973776539992,9.433157737693499
26.10401623198925,119.99477341507104,34.07022354631032,6.474123837637872,10.12851821228242,112.0464012377953,4.184102428627924,5.098580143802512
25.59301156712013,242.37323329798423,48.057814016808976,6.712505875501955,10.30757874602639,123.929687667117,8.457000381154732,2.5293215106755236
19.837045818009035,96.76093713938084,72.4903253187169,7.029619601805991,9.319879227807963,110.64346208823036,8.10363563487717,2.1532438844100232
16.862055356117985,130.91980910106093,34.041036088126305,5.8496772545208255,6.082294860528024,129.64065176181407,3.770162485126711,8.614868487782026
32.944315159066534,156.3591096541042,64.9302276105764,6.505132152926885,11.257560245646639,139.26975123585223,9.224095994859333,6.197885101291457
33.00836114326661,176.90259467111377,50.752983417177404,6.297326055544627,9.365858495246673,51.488573169175346,9.575335153022554,8.201952414679594
27.66202914546536,110.60243310377007,67.25493106604863,5.792747984324498,8.48352504784352,119.61427391802559,3.9406828782703673,3.8754048000921175
21.780595820974014,78.70920618480088,32.74452202875077,6.235068844583063,4.887915753707849,194.52488613313824,4.1898245391374935,4.76066996410587
21.984191492253217,202.65501061040814,82.29220836914257,5.636344618770988,7.576444350451403,127.85484201943231,5.550707380797629,2.2408309776905515
29.519113577404788,122.15763831006394,88.4093381506438,5.551623813898974,7.68286616961541,151.63134011884296,9.470087312803061,9.691938596592898
32.94220519905154,195.30955535565306,88.13267131714149,5.770332578309645,10.91650887618136,96.77957868753248,8.886874898280805,7.342943253606507
32.741728485302346,88.59067881855057,74.97910990457548,7.426230223178347,8.373185761502308,166.0987067229144,1.9231116632523082,9.465640702074449
30.597510917152476,170.28502546370436,37.80517440783792,6.599059071790034,7.043204391763277,165.93822228141727,4.534576689442746,4.123971259432579
27.840632923085757,183.14735813789648,75.49579175574135,7.43164432230644,11.814402628085276,128.19440714812083,5.9803407077479465,6.891708889805287
16.682799299900978,62.95588420560673,31.47521498752809,6.364995756660264,4.885764746610525,196.40207349188205,5.52819225296386,7.4279997463411025
18.232574281892276,134.15106954848017,31.327413091739835,6.123632266170519,7.380387426495557,68.83253221439801,2.7447676114320343,4.5403976020607075
32.97108377054158,83.60366923474356,49.41661314897247,6.512283725680488,4.336197401371242,52.54214973343715,8.729350940513392,8.78487388012504
27.1285811931918,65.84374261819194,59.318591424279944,6.3790233772658205,9.919232966135443,165.5237317635644,7.092467046971536,9.577291703201983
15.183941032332593,297.4900580974863,76.22444506846759,5.711329368523488,11.344612417593204,171.07333060473238,8.541175373666231,9.078840941568036
17.02943085732064,130.58846124368074,70.9977225963903,6.781652629380412,6.2402986364039155,68.03108436808644,8.72887851414525,7.91253580751498
28.270035382161115,252.4686114636587,56.7541623826049,5.932076365019199,10.866733414392968,89.83742494379092,7.735202682991658,4.219717437799632
15.101231676924375,113.66016369094096,46.41759997689995,6.739175909795659,6.337745843695182,52.632854504994334,4.9528954112474555,4.252928336845054
18.216161028349973,220.3756805559823,89.82747000946267,6.800402184796306,11.286161293151322,93.9962916170847,6.494920795138821,9.706882563568303
25.974675787331723,240.05696497242164,55.57087813415838,5.804049706257296,10.031695228774272,165.97128108780072,2.4432886550776884,2.0822759674855362
28.837903953853864,198.90968515196107,57.08322145978053,5.622699254221336,10.439254214731509,127.69407915688684,7.062808757274169,7.728399785937156
28.03922519005201,167.8940471375396,39.81742927150015,7.06152317213688,4.144052444803636,102.21433897524321,2.6132793016535265,7.649969300442097
19.485386189211198,152.9602285368171,77.68857292499575,6.41960084753864,11.702482856592209,105.76089423594954,7.245546314591412,6.98151632759838
